Title,URL,Time,Abstrace,State
I’m Sick of Asking Children to Be Resilient,https://www.nytimes.com/2020/05/12/opinion/sunday/flint-inequality-race-coronavirus.html,2020-05-12T09:00:38+0000,It’s time for reparations and resources and to not expect kids to “rise above.”,Michigan
"Miles From Flint, Residents Turn Off Taps in New Water Crisis",https://www.nytimes.com/2017/11/24/us/michigan-water-wolverine-contamination.html,2017-11-24T23:00:37+0000,"Waste from a shoe factory has tainted groundwater in a Grand Rapids suburb. Some residents are skeptical of Michigan officials, who botched the response in Flint.",Michigan
Michigan Governor Tells Congress He Was Misled on Flint Water,https://www.nytimes.com/2016/03/18/us/michigan-governor-tells-congress-he-was-misled-on-flint-water.html,2016-03-18T01:01:41+0000,"Both Gov. Rick Snyder and Gina McCarthy, the administrator of the United States Environmental Protection Agency, were repeatedly pressed on their responsibility in the lead contamination scandal.",Michigan
Anger and Scrutiny Grow Over Poisoned Water in Michigan City,https://www.nytimes.com/2016/01/16/us/flint-water-michigan-attorney-general.html,2016-01-15T14:49:59+0000,The state’s investigation into lead contamination of Flint’s drinking water follows the governor’s request that President Obama declare the problem a federal emergency.,Michigan
Flint Water Crisis Yields First Criminal Charges,https://www.nytimes.com/2016/04/21/us/first-criminal-charges-are-filed-in-flint-water-crisis.html,2016-04-20T15:58:05+0000,"Two Michigan officials were accused of misleading other officials about the city’s water, and a city employee was charged with misconduct.",Michigan
Anger in Michigan Over Appointing Emergency Managers,https://www.nytimes.com/2016/01/23/us/anger-in-michigan-over-appointing-emergency-managers.html,2016-01-23T00:43:16+0000,The water in Flint and the schools in Detroit have people asking whether Michigan has appointed too many emergency managers in largely black jurisdictions.,Michigan
"As Water Problems Grew, Officials Belittled Complaints From Flint",https://www.nytimes.com/2016/01/21/us/flint-michigan-lead-water-crisis.html,2016-01-20T20:25:47+0000,"Residents’ complaints about their water’s foul odor and odd color were met with irritation from Michigan officials, according to emails released by the governor.",Michigan
Citing Heavenly Injunctions to Fight Earthly Warming,https://www.nytimes.com/2006/10/15/us/citing-heavenly-injunctions-to-fight-earthly-warming.html,2006-10-15T05:00:00+0000,"Religious activism on global warming has won much attention over last year, with 86 evangelical Christian leaders backing initiative to combat it; clergy members and lay people have been working to increase awareness of global warming and reduce their own greenhouse emissions, awakened by events in their own lives but compelled by their faith and imperatives they see in Scripture, such as passage in Genesis that calls upon humans to care for God's creation; photos (M)",Michigan
Gov. Rick Snyder of Michigan Apologizes in Flint Water Crisis,https://www.nytimes.com/2016/01/20/us/obama-set-to-meet-with-mayor-of-flint-about-water-crisis.html,2016-01-19T22:00:12+0000,"“I’m sorry, and I will fix it,” he said in a State of the State address in which he focused on an issue that has consumed the state and drawn national attention.",Michigan
Why It Won’t Be Easy or Cheap to Fix Flint’s Water Crisis,https://www.nytimes.com/2016/02/12/us/why-it-wont-be-easy-or-cheap-to-fix-flints-water-crisis.html,2016-02-11T18:26:17+0000,"Four months after admitting the problem, officials in Michigan are scrambling to work with local leaders to form a plan to undo the damage.",Michigan
"A Climate Laggard in America’s Industrial Heartland Has a Plan to Change, Fast",https://www.nytimes.com/2023/07/02/climate/michigan-climate-change.html,2023-07-02T09:01:17+0000,"Lawmakers in Michigan have long fought tough pollution controls. But the toll of flooding, lost crops and damage to the Great Lakes appears to be changing minds.",Michigan
More Lead-Tainted Water in Michigan Draws Attention to Nation’s Aging Pipes,https://www.nytimes.com/2021/10/16/us/benton-harbor-michigan-water.html,2021-10-16T09:00:15+0000,The crises in Benton Harbor and Flint expose broader failures as a congressional push to address the country’s troubled water system stalls.,Michigan
"Public Meetings Are a Brawl, So the Mayor Suggests a Bouncer",https://www.nytimes.com/2007/02/22/nyregion/22civil.html,2007-02-22T05:00:00+0000,"Like many towns, Edgewater, N.J., is struggling to find a way to impose order on public meetings.",Michigan
Flint Weighs Scope of Harm to Children Caused by Lead in Water,https://www.nytimes.com/2016/01/30/us/flint-weighs-scope-of-harm-to-children-caused-by-lead-in-water.html,2016-01-29T15:52:05+0000,"As officials try to track how many children in Flint, Mich., have been exposed to lead, underlying troubles prevalent among low-income families add to concerns.",Michigan
A Potent Side Effect to the Flint Water Crisis: Mental Health Problems,https://www.nytimes.com/2016/05/01/us/flint-michigan-water-crisis-mental-health.html,2016-04-30T14:50:44+0000,"Health care workers are scrambling to help people cope with the consequences of contaminated water, including profound stress, worry, depression and guilt.",Michigan
"In Michigan, a Fight Over the Future of a Fabled Trout River",https://www.nytimes.com/2017/01/24/travel/in-michigan-trout-au-sable-river-fight.html,2017-01-24T11:00:03+0000,"A fish farm in the city of Grayling has prompted debate (and a legal challenge) about its impact on the Au Sable, a stream revered by anglers.",Michigan
Bloomberg Targets Attorneys General With Ads on Carbon Emissions,https://www.nytimes.com/2015/11/07/us/politics/michael-bloomberg-state-attorneys-general-carbon-emissions.html,2015-11-06T14:56:48+0000,The ads will criticize four state attorneys general who are suing the Obama administration over new regulations on power plants.,Michigan
Fight Against Asian Carp Threatens Fragile Great Lakes Unity,https://www.nytimes.com/2010/01/03/science/earth/03states.html,2010-01-03T00:46:22+0000,"A nonnative fish that consumes the food of other, native fish is unwanted in Michigan, and the state is suing to have waterways shut down.",Michigan
"In Arab Capital of U.S., Ethnic Divide Remains",https://www.nytimes.com/2007/01/23/us/23dearborn.html,2007-01-23T05:00:00+0000,"Arab-Americans in Dearborn, Mich., have been unable to capitalize on their political hopes.",Michigan
National Briefing,https://www.nytimes.com/2001/05/22/national/national-briefing.html,2001-05-22T05:00:00+0000,NORTHWEST,Michigan
What to Do About Asian Carp? Great Lakes States Can’t Agree,https://www.nytimes.com/2011/12/21/us/in-great-lakes-states-a-divide-over-the-asian-carp.html,2011-12-20T15:27:49+0000,A voracious species with the potential to upend ecosystems is already in the Mississippi River. But how big is the risk to the Great Lakes?,Michigan
When the Water Turned Brown ,https://www.nytimes.com/2016/01/24/us/when-the-water-turned-brown.html,2016-01-24T01:24:28+0000,"As every major decision was made over more than a year, officials at all levels of government acted in ways that contributed to the public health emergency in Flint, Mich.",Michigan
"From Michigan, a Clean-Running Museum",https://www.nytimes.com/2007/03/28/arts/artsspecial/28grandrap.html,2007-03-28T04:00:00+0000,"In Grand Rapids, Mich., the art comes in a rainbow of colors, but the building is all green.",Michigan
"When Auto Plants Close, Only White Elephants Remain",https://www.nytimes.com/2009/07/31/business/31factories.html,2009-07-30T22:02:31+0000,Communities are haunted by the huge empty buildings — which find few takers — that have been left behind by the automakers.,Michigan
Flint’s Children Suffer in Class After Years of Drinking the Lead-Poisoned Water,https://www.nytimes.com/2019/11/06/us/politics/flint-michigan-schools.html,2019-11-06T19:03:07+0000,"The city’s schools, stretched even before the lead crisis, are struggling with demands for individualized education programs and behavioral interventions for children with high lead exposure.",Michigan
Bonnie Jo Campbell’s Rural Michigan Gothic,https://www.nytimes.com/2011/07/24/books/review/once-upon-a-river-by-bonnie-jo-campbell-book-review.html,2011-07-22T16:27:43+0000,"Bonnie Jo Campbell’s solitary, sharpshooting heroine fends for herself in rural Michigan.",Michigan
How to View the Northern Lights From New England and the Midwest,https://www.nytimes.com/2022/03/06/travel/northern-lights-maine-minnesota.html,2022-03-06T10:00:14+0000,"With careful planning, timing and luck, witnessing the aurora borealis in the Lower 48 is one of the greatest yet most rarely seen spectacles for anyone willing to sacrifice a bit of sleep.",Michigan
A Mining Rush in the Upper Peninsula,https://www.nytimes.com/2012/05/25/business/in-mining-some-michigan-towns-see-hope.html,2012-05-25T02:41:45+0000,"With copper trading at high prices, a remote area of Michigan is rediscovering its mining roots, raising hopes that the region will recover from a long slump.",Michigan
Michigan Is About to Elect a Very Different Member of Congress,https://www.nytimes.com/2018/08/02/us/politics/michigan-congress-john-conyers.html,2018-08-02T17:56:49+0000,"In the state primary Tuesday, voters will elect a successor to the longtime representative John Conyers Jr., choosing among one of the most diverse and competitive fields of candidates this year.",Michigan
Dean of House Is Forced to Face Ex-Ally in Primary,https://www.nytimes.com/2002/07/09/us/dean-of-house-is-forced-to-face-ex-ally-in-primary.html,2002-07-09T05:00:00+0000,"Reps John D Dingell and Lynn Rivers face each other in Democratic primary in southeastern Michigan as result of redrawing of Congressional districts by Republican-controlled statehouse; Dingell may be one of most powerful members of House, but Rivers is making it a real contest by emphasizing her experiences as teenage mother who worked her way through college and law school; Dingell's campaign is stressing his efforts on behalf of women (M)",Michigan
Ferries in Alaska. Rail in Oregon. States Dream Big on Infrastructure Funds.,https://www.nytimes.com/2021/09/24/us/politics/infrastructure-bill-us-states.html,2021-09-24T09:00:29+0000,"The infrastructure bill could reshape priorities across the country, jump-starting critical projects that stalled over funding. These are some of the possibilities.",Michigan
Coronavirus Live Updates: Summer Is Coming. Some States Are Reopening. Can We Keep Our Distance?,https://www.nytimes.com/2020/04/26/us/coronavirus-updates.html,2020-04-26T12:00:11+0000,"Nevada is one especially thorny example because of its dependence on tourism. But everywhere, faster and more widespread testing will be vital.",Michigan
What Rashida Tlaib Represents,https://www.nytimes.com/2022/03/03/magazine/rashida-tlaib.html,2022-03-03T10:00:16+0000,She changed the Israeli-Palestinian debate in Congress by reminding her colleagues of the human stakes. It’s a burden she would rather not carry.,Michigan
